Step	Training Loss
9517	1.586800
9518	1.863700
9519	1.745200
9520	1.814300
9521	1.724200
9522	1.876600
9523	1.651400
9524	1.467000
9525	1.342000
9526	1.966500
9527	1.650400
9528	1.507700
9529	1.998600
9530	1.800600
9531	1.743100
9532	1.896400
9533	1.695200
9534	1.637500
9535	1.556100
9536	1.690400
9537	1.769100
9538	1.794100
9539	1.525500
9540	1.704800
9541	1.399100
9542	1.905300
9543	1.979900
9544	1.695200
9545	1.653100
9546	1.926900
9547	1.635600
9548	1.791800
9549	1.781500
9550	1.595200
9551	1.643100
9552	1.979100
9553	1.322500
9554	1.890700
9555	1.660000
9556	1.772300
9557	1.599900
9558	1.998600
9559	1.938400
9560	1.589200
9561	1.731100
9562	1.678900
9563	1.791900
9564	1.653100
9565	1.660000
9566	1.539200
9567	1.751700
9568	1.570500
9569	1.601900
9570	1.399600
9571	1.488100
9572	1.780000
9573	1.775400
9574	2.145100
9575	1.734800
9576	1.833200
9577	1.718000
9578	1.338900
9579	1.530600
9580	1.794900
9581	1.936100
9582	1.981000
9583	1.649400
9584	1.986500
9585	1.865600
9586	1.764900
9587	1.792300
9588	1.600600
9589	1.761500
9590	1.758200
9591	1.876800
9592	2.094400
9593	1.492700
9594	2.001900
9595	1.932800
9596	1.849200
9597	1.449400
9598	2.100000
9599	1.778000
9600	1.944300
9601	1.924100
9602	1.840900
9603	1.704600
9604	1.456400
9605	1.515100
9606	1.228900
9607	1.846800
9608	1.838200
9609	1.797400
9610	1.615800
9611	1.862700
9612	1.889900
9613	2.101000
9614	1.497100
9615	1.540400
9616	1.609400
9617	1.774200
9618	2.127200
9619	1.429200
9620	1.756000
9621	1.516100
9622	1.433100
9623	1.399700
9624	1.608700
9625	1.690100
9626	2.105800
9627	2.040300
9628	1.634800
9629	1.737400
9630	1.677600
9631	1.363700
9632	1.741600
9633	1.783000
9634	1.344000
9635	1.562400
9636	1.362400
9637	1.708100
9638	1.853600
9639	1.497600
9640	1.278800
9641	1.836400
9642	1.497800
9643	1.647300
9644	1.744800
9645	1.791200
9646	1.808200
9647	1.378700
9648	1.466900
9649	1.486800
9650	1.706400
9651	1.491800
9652	1.498500
9653	1.450600
9654	1.790400
9655	1.652300
9656	1.814300
9657	1.934000
9658	1.734300
9659	1.714700
9660	1.618700
9661	1.644200
9662	1.853600
9663	1.608000
9664	1.421500
9665	1.559500
9666	1.749300
9667	1.934200
9668	1.455600
9669	1.415200
9670	1.805000
9671	1.546300
9672	1.597200
9673	1.759800
9674	1.937100
9675	1.741500
9676	2.105000
9677	1.778800
9678	2.008500
9679	2.038300
9680	1.376300
9681	1.574300
9682	1.820400
9683	1.775400
9684	1.683800
9685	1.842700
9686	1.661500
9687	1.906000
9688	2.029100
9689	2.019300
9690	1.915900
9691	1.745600
9692	1.776800
9693	1.580500
9694	1.907300
9695	1.670900
9696	1.959900
9697	1.662400
9698	1.518100
9699	1.271500
9700	1.714000
9701	1.423400
9702	1.800900
9703	1.848700
9704	2.149900
9705	1.741500
9706	1.192000
9707	1.638800
9708	1.620600
9709	1.629000
9710	1.659400
9711	1.765900
9712	1.875300
9713	1.630000
9714	1.288700
9715	1.873600
9716	1.782900
9717	1.796600
9718	1.865100
9719	2.009700
9720	1.606000
9721	1.715000
9722	1.866700
9723	1.699300
9724	1.926600
9725	2.077500
9726	1.939200
9727	1.674800
9728	1.875100
9729	1.840700
9730	1.664000
9731	1.949900
9732	1.958800
9733	1.904300
9734	2.021700
9735	1.695900
9736	1.570700
9737	1.672700
9738	1.935900
9739	1.924400
9740	1.604400
9741	1.715400
9742	1.696800
9743	1.991600
9744	1.669500
9745	1.556300
9746	1.649200
9747	1.489600
9748	2.027500
9749	1.594600
9750	1.957700
9751	1.651300
9752	2.006100
9753	1.823200
9754	1.975800
9755	1.846000
9756	1.723200
9757	1.561300
9758	1.665700
9759	1.638900
9760	1.759100
9761	1.753300
9762	1.688900
9763	1.350900
9764	1.599200
9765	1.789400
9766	2.116100
9767	1.611800
9768	1.212000
9769	1.680700
9770	1.653500
9771	1.582600
9772	1.929500
9773	1.500000
9774	2.123500
9775	1.850100
9776	1.856300
9777	1.625800
9778	1.668100
9779	1.887400
9780	1.814900
9781	1.610100
9782	1.557200
9783	1.771400
9784	2.096300
9785	1.532800
9786	1.750900
9787	1.574100
9788	1.715300
9789	1.509500
9790	1.654700
9791	1.774300
9792	1.676500
9793	1.732900
9794	1.758700
9795	1.452600
9796	1.549900
9797	1.723100
9798	1.827600
9799	1.777900
9800	1.696500
9801	1.567300
9802	1.725300
9803	1.704500
9804	1.705200
9805	1.316100
9806	1.722900
9807	1.329500
9808	1.733800
9809	1.772400
9810	1.686100
9811	1.857100
9812	1.675000
9813	1.530500
9814	1.543100
9815	1.581100
9816	1.813800
9817	1.887100
9818	1.952900
9819	1.646100
9820	1.897200
9821	1.745900
9822	1.500200
9823	1.952300
9824	1.585400
9825	1.697100
9826	1.802000
9827	2.004300
9828	1.754000
9829	1.764300
9830	1.664900
9831	2.003800
9832	1.538500
9833	1.111200
9834	1.706000
9835	1.331400
9836	1.758700
9837	1.884900
9838	1.695600
9839	1.765800
9840	1.797600
9841	1.552300
9842	1.693800
9843	1.771200
9844	1.288500
9845	1.729500
9846	2.032200
9847	1.914200
9848	1.354600
9849	1.325500
9850	1.764000
9851	1.913600
9852	1.900200
9853	1.280500
9854	1.297800
9855	1.721900
9856	1.553500
9857	1.777000
9858	1.745000
9859	1.610700
9860	1.985000
9861	1.811100
9862	2.055900
9863	1.621600
9864	1.726800
9865	1.776100
9866	1.285800
9867	1.649600
9868	1.984600
9869	1.854900
9870	1.682300
9871	1.273200
9872	1.907800
9873	1.889700
9874	1.719400
9875	1.970700
9876	1.640600
9877	1.641500
9878	1.747100
9879	1.890800
9880	1.942800
9881	1.417400
9882	1.758700
9883	1.788100
9884	1.751400
9885	1.582600
9886	1.729900
9887	1.853200
9888	1.902500
9889	1.735200
9890	1.270200
9891	1.734500
9892	2.005000
9893	1.646000
9894	1.282200
9895	1.527600
9896	1.887200
9897	1.670700
9898	1.876200
9899	1.712500
9900	1.639800
9901	1.373400
9902	1.614100
9903	1.422100
9904	1.956000
9905	1.901200
9906	1.822100
9907	1.770500
9908	2.107300
9909	1.812100
9910	1.716600
9911	1.560300
9912	1.784400
9913	1.396000
9914	1.868900
9915	1.875300
9916	1.547200
9917	1.628800
9918	1.794300
9919	1.611300
9920	1.831700
9921	1.676600
9922	1.869500
9923	1.902600
9924	1.858100
9925	1.459000
9926	1.692700
9927	1.658500
9928	1.333100
9929	1.936000
9930	1.753700
9931	1.692600
9932	1.882100
9933	1.724100
9934	1.544700
9935	1.497600
9936	1.904400
9937	1.122400
9938	2.057400
9939	1.758000
9940	1.755300
9941	1.462400
9942	1.348000
9943	1.276000
9944	1.671500
9945	1.163700
9946	1.935300
9947	1.713500
9948	1.669800
9949	1.456800
9950	1.591600
9951	1.622700
9952	1.715200
9953	1.562800
9954	1.968700
9955	1.668700
9956	1.392800
9957	1.648600
9958	1.757300
9959	1.867900
9960	2.237400
9961	1.757700
9962	1.745900
9963	1.799400
9964	1.760100
9965	1.909300
9966	1.536000
9967	1.877200
9968	1.359600
9969	1.649800
9970	1.656800
9971	1.568000
9972	1.717800
9973	1.674500
9974	1.263000
9975	1.711300
9976	1.889900
9977	1.993000
9978	2.039500
9979	2.046100
9980	1.264900
9981	1.948100
9982	1.898900
9983	1.861300
9984	1.549900
9985	1.707500
9986	1.508300
9987	1.503900
9988	1.913300
9989	1.511900
9990	1.502300
9991	1.768900
9992	1.905200
9993	1.783300
9994	1.714600
9995	1.969800
9996	2.066100
9997	1.794100
9998	1.287600
9999	1.540400
10000	1.783200
10001	1.806900
10002	1.554200
10003	1.597500
10004	2.145800
10005	1.911100
10006	1.620100
10007	1.618300
10008	1.859700
10009	1.687700
10010	1.868900
10011	1.775500
10012	1.683300
10013	1.840100
10014	2.157500
10015	1.451300
10016	1.643300
10017	1.666000
10018	1.969600
10019	1.480100
10020	1.821700
10021	1.499300
10022	1.462600
10023	1.432000
10024	1.832300
10025	1.944000
10026	1.751100
10027	1.592400
10028	1.919900
10029	1.827300
10030	1.814000
10031	1.832700
10032	1.807400
10033	1.727400
10034	1.704600
10035	1.916600
10036	1.623300
10037	1.143300
10038	2.063300
10039	1.561200
10040	2.045500
10041	1.725600
10042	2.066300
10043	1.873200
10044	1.711100
10045	1.497600
10046	1.645600
10047	1.760500
10048	1.552900
10049	1.281700
10050	1.591600
10051	1.942900
10052	2.148200
10053	1.786700
10054	1.569200
10055	1.745700
10056	1.875800
10057	1.598700
10058	1.520900
10059	1.673800
10060	1.933200
10061	1.564900
10062	1.807600
10063	1.682100
10064	1.819600
10065	1.842700
10066	1.882700
10067	1.902200
10068	1.643100
10069	1.793400
10070	1.765800
10071	1.759000
10072	1.577900
10073	1.852300
10074	1.525900
10075	1.588200
10076	1.307700
10077	1.658900
10078	1.513000
10079	1.749500
10080	1.706100
10081	1.913900
10082	1.962800
10083	1.775300
10084	1.893100
10085	1.608400
10086	1.176100
10087	1.041500
10088	1.647200
10089	1.465400
10090	1.739200
10091	1.378000
10092	2.025400
10093	1.739200
10094	1.869300
10095	1.733600
10096	1.973000
10097	1.484200
10098	1.816500
10099	1.719000
10100	1.378200
10101	1.902100
10102	1.716600
10103	1.789000
10104	1.812100
10105	1.992600
10106	1.885500
10107	1.726600
10108	1.745500
10109	1.790300
10110	1.686100
10111	1.746900
10112	1.893200
10113	1.892600
10114	1.239700
10115	1.828900
10116	1.658900
10117	1.672100
10118	2.030800
10119	1.878000
10120	1.547400
10121	1.479900
10122	1.812500
10123	1.905600
10124	1.794900
10125	1.524700
10126	1.815200
10127	1.306900
10128	1.749800
10129	1.505000
10130	1.791900
10131	1.738100
10132	1.898900
10133	1.665700
10134	1.356100
10135	1.859100
10136	1.728100
10137	1.981700
10138	1.705700
10139	1.749600
10140	1.894000
10141	1.735300
10142	1.732100
10143	1.852200
10144	1.697200
10145	1.898200
10146	1.825700
10147	1.508100
10148	1.552500
10149	1.993800
10150	1.762700
10151	1.781400
10152	1.761100
10153	1.847500
10154	1.573500
10155	1.341700
10156	1.886000
10157	2.002700
10158	1.833500
10159	1.721700
10160	1.902100
10161	1.843500
10162	1.788800
10163	1.736900
10164	1.602200
10165	1.670800
10166	1.558800
10167	1.700100
10168	1.605800
10169	1.458000
10170	1.989600
10171	1.474600
10172	1.644000
10173	1.836200
10174	1.822300
10175	1.763900
10176	1.538400
10177	1.635700
10178	2.138500
10179	1.412400
10180	1.727900
10181	1.546700
10182	1.567600
10183	1.975400
10184	1.830000
10185	1.609500
10186	1.796400
10187	1.746800
10188	1.955000
10189	1.716900
10190	2.061800
10191	1.287600
10192	1.716100
10193	1.857700
10194	1.353800
10195	1.761000
10196	1.732600
10197	1.820300
10198	1.875100
10199	1.647900
10200	1.672300
10201	1.691300
10202	1.958700
10203	1.958600
10204	1.861400
10205	1.668600
10206	1.729300
10207	1.617800
10208	1.879200
10209	1.895500
10210	1.581800
10211	1.980000
10212	1.677200
10213	1.896900
10214	1.548200
10215	1.574100
10216	1.362600
10217	2.029500
10218	1.700200
10219	1.880500
10220	1.811400
10221	1.304900
10222	1.489000
10223	1.938700
10224	1.788800
10225	1.693200
10226	1.598500
10227	1.698100
10228	1.517500
10229	1.645800
10230	1.904900
10231	1.756000
10232	1.893600
10233	1.744500
10234	1.986400
10235	1.598500
10236	1.722900
10237	1.904100
10238	1.561500
10239	2.039400
10240	1.881000
10241	1.843900
10242	1.723700
10243	1.879200
10244	1.815800
10245	1.583300
10246	1.470100
10247	1.668300
10248	1.821600
10249	1.413400
10250	1.691500
10251	1.833300
10252	2.012400
10253	1.839000
10254	1.780500
10255	1.560900
10256	1.862200
10257	1.628400
10258	1.960800
10259	1.521100
10260	1.387600
10261	1.725200
10262	1.785500
10263	1.851200
10264	1.941800
10265	1.427900
10266	1.820400
10267	2.066100
10268	1.578000
10269	1.502100
10270	1.767000
10271	1.603200
10272	1.719000
10273	1.519400
10274	2.104400
10275	1.599000
10276	1.756600
10277	1.172900
10278	1.919500
10279	1.719300
10280	1.703000
10281	1.838600
10282	1.477700
10283	1.755400
10284	1.492900
10285	1.702200
10286	1.709400
10287	1.510700
10288	1.555800
10289	1.866900
10290	1.660400
10291	1.686800
10292	1.755100
10293	1.999900
10294	1.402900
10295	1.929000
10296	1.778700
10297	1.507800
10298	1.796400
10299	1.426200
10300	1.938100
10301	1.541300
10302	1.555300
10303	1.519100
10304	1.681300
10305	1.434800
10306	1.728600
10307	1.643300
10308	1.589900
10309	1.501200
10310	1.683700
10311	1.830000
10312	1.907800
10313	1.862300
10314	1.519100
10315	1.277000
10316	1.748700
10317	2.082600
10318	1.943500
10319	1.950600
10320	1.652900
10321	2.028400
10322	1.612000
10323	1.849100
10324	1.652600
10325	1.560100
10326	1.903500
10327	1.564300
10328	2.006100
10329	1.694700
10330	1.876000
10331	1.631300
10332	1.945600
10333	1.711200
10334	1.713900
10335	1.965200
10336	1.599200
10337	1.501800
10338	1.574700
10339	1.711300
10340	1.469400
10341	2.025000
10342	1.662100
10343	1.864600
10344	1.862800
10345	1.710800
10346	1.839000
10347	1.926600
10348	1.783900
10349	1.326700
10350	1.634300
10351	1.661800
10352	1.473400
10353	1.688200
10354	1.674600
10355	1.838100
10356	1.801200
10357	1.762800
10358	1.789700
10359	1.486800
10360	1.802500
10361	1.683400
10362	1.870700
10363	1.953300
10364	1.581300
10365	1.356900
10366	1.942900
10367	1.764000
10368	1.978400
10369	1.836800
10370	1.800500
10371	2.378200
10372	1.314000
10373	1.931000
10374	1.488200
10375	2.043500
10376	1.619200
10377	1.627800
10378	1.727100
10379	1.668200
10380	1.749900
10381	1.961900
10382	1.643300
10383	1.677700
10384	1.796100
10385	1.901300
10386	1.531800
10387	1.984100
10388	1.832800
10389	1.784900
10390	1.854800
10391	1.940700
10392	1.913200
10393	1.251200
10394	1.625200
10395	1.896200
10396	1.784900
10397	1.838800
10398	1.997500
10399	1.938100
10400	1.617500
10401	1.903400
10402	1.463700
10403	1.919500
10404	1.755600
10405	1.756000
10406	1.505400
10407	2.011300
10408	1.751400
10409	2.003700
10410	1.659900
10411	1.735600
10412	1.759100
10413	1.786200
10414	1.638800
10415	1.669700
10416	1.694200
10417	1.853700
10418	1.964100
10419	1.817700
10420	1.620900
10421	1.643700
10422	1.943600
10423	1.882500
10424	1.903300
10425	1.663400
10426	1.991300
10427	1.839400
10428	1.961000
10429	1.786700
10430	1.682300
10431	1.770100
10432	1.757600
10433	1.647000
10434	1.730600
10435	2.041500
10436	1.590600
10437	1.819100
10438	1.939900
10439	1.937500
10440	2.027200
10441	1.757000
10442	2.024100
10443	1.988400
10444	2.222300
10445	1.617900
10446	1.563200
10447	1.426000
10448	1.870600
10449	1.678900
10450	1.867500
10451	1.545300
10452	1.876700
10453	1.818700
10454	1.731600
10455	1.641100
10456	1.542400
10457	2.207500
10458	2.026300
10459	1.458000
10460	1.952400
10461	1.583900
10462	1.721500
10463	1.699800
10464	1.655700
10465	1.773000
10466	1.580200
10467	1.586200
10468	1.885900
10469	1.729000
10470	1.623200
10471	1.694100
10472	1.391700
10473	1.436700
10474	1.673700
10475	1.563600
10476	1.506900
10477	1.413100
10478	1.692500
10479	1.773100
10480	1.907700
10481	1.549200
10482	1.837100
10483	2.127200
10484	1.520800
10485	1.850600
10486	1.992300
10487	1.782300
10488	1.839900
10489	2.057200
10490	1.603900
10491	1.676200
10492	1.643000
10493	1.669500
10494	1.699000
10495	1.746600
10496	1.813900
10497	1.509400
10498	1.667900
10499	1.803200
10500	1.920700
10501	1.469200
10502	1.857600
10503	1.602700
10504	1.733400
10505	1.708100
10506	1.614000
10507	1.638700
10508	0.870200
10509	1.320700
10510	1.900200
10511	1.683500
10512	1.970300
10513	1.892800
10514	1.756400
10515	1.849700
10516	1.829100
10517	1.739400
10518	2.027900
10519	1.896100
10520	1.567100
10521	1.407900
10522	1.435700
10523	1.599200
10524	2.025400
10525	1.998400
10526	1.794800
10527	1.403500
10528	1.682500
10529	1.304000
10530	1.388200
10531	1.771700
10532	1.374800
10533	1.659200
10534	1.759800
10535	1.747200
10536	1.521000
10537	1.744800
10538	1.403700
10539	2.088500
10540	1.371400
10541	1.819700
10542	1.402200
10543	1.571600
10544	1.570400
10545	1.873300
10546	2.000000
10547	1.751000
10548	1.767000
10549	1.883600
10550	1.809800
10551	1.866300
10552	1.672800
10553	1.706200
10554	1.827500
10555	1.545200
10556	1.398000
10557	1.500600
10558	1.250900
10559	1.957100
10560	1.529000
10561	1.892600
10562	1.375400
10563	1.467300
10564	1.722300
10565	1.697700
10566	1.636600
10567	1.924600
10568	1.576400
10569	1.571200
10570	1.508300
10571	1.867300
10572	1.552500
10573	1.443400
10574	1.055400
10575	1.766200
10576	1.201800
10577	1.818100
10578	1.649400
10579	1.640600
10580	1.855900
10581	1.911700
10582	1.491500
10583	1.951000
10584	1.613000
10585	1.619300
10586	1.708000
10587	1.956600
10588	1.408100
10589	1.551000
10590	1.733400
10591	1.846000
10592	1.598400
10593	0.999300
10594	1.844900
10595	1.867800
10596	1.684900
10597	1.237200
10598	1.615900
10599	1.556900
10600	1.569400
10601	1.883500
10602	1.983200
10603	1.865700
10604	1.744100
10605	1.652200
10606	1.715100
10607	1.471500
10608	1.756200
10609	1.508700
10610	1.811300
10611	1.712900
10612	1.605900
10613	1.631700
10614	1.433400
10615	1.914700
10616	1.689700
10617	1.790100
10618	1.935300
10619	1.743100
10620	1.625900
10621	1.400200
10622	1.583500
10623	1.703500
10624	1.654100
10625	1.777400
10626	1.535900
10627	1.693900
10628	2.091500
10629	1.667000
10630	1.638500
10631	1.608300
10632	2.014300
10633	1.613700
10634	1.954600
10635	1.746700
10636	1.862300
10637	1.614000
10638	1.949800
10639	1.447200
10640	1.277700
10641	1.853500
10642	1.487200
10643	1.689500
10644	1.898300
10645	1.759100
10646	1.499400
10647	1.612600
10648	1.948700
10649	1.566600
10650	1.513700
10651	1.863500
10652	1.794400
10653	1.817900
10654	1.715200
10655	1.638800
10656	2.037100
10657	1.810800
10658	1.790300
10659	1.594500
10660	1.829500
10661	1.814400
10662	1.681800
10663	1.704000
10664	1.984700
10665	1.554000
10666	1.262500
10667	1.449200
10668	1.653700
10669	1.649500
10670	1.848600
10671	1.113800
10672	1.820900
10673	1.803100
10674	1.916600
10675	1.839600
10676	1.507700
10677	1.839800
10678	2.009700
10679	1.825400
10680	1.867000
10681	1.770000
10682	1.845900
10683	1.629600
10684	1.593200
10685	1.958100
10686	1.380800
10687	1.458300
10688	1.713100
10689	1.871500
10690	1.875700
10691	1.889000
10692	1.534300
10693	1.975800
10694	1.915000
10695	1.883100
10696	1.788200
10697	1.888700
10698	1.537100
10699	1.932700
10700	1.721400
10701	1.863000
10702	1.736000
10703	1.632400
10704	1.483600
10705	1.651600
10706	1.547400
10707	2.134100
10708	1.668400
10709	2.001500
10710	1.387500
10711	1.618800
10712	1.591400
10713	1.969400
10714	1.942600
10715	1.752000
10716	1.848600
10717	1.503900
10718	1.796300
10719	1.777000
10720	1.446100
10721	1.727500
10722	1.663200
10723	1.562900
10724	1.778400
10725	1.384100
10726	1.967600
10727	1.734500
10728	1.965300
10729	1.681900
10730	1.908200
10731	1.442900
10732	1.648000
10733	1.581200
10734	1.699100
10735	2.235400
10736	1.708700
10737	2.202200
10738	1.708600
10739	1.537900
10740	1.771600
10741	1.704700
10742	1.910900
10743	1.444000
10744	2.036300
10745	1.812300
10746	1.974800
10747	1.397800
10748	1.673300
10749	1.802400
10750	1.341200
10751	1.882900
10752	1.919700
10753	1.874700
10754	1.679700
10755	1.643700
10756	1.251300
10757	1.422400
10758	1.848100
10759	1.741200
10760	1.894500
10761	1.691600
10762	1.772500
10763	1.917200
10764	1.366100
10765	2.021100
10766	1.093200
10767	1.899700
10768	1.921100
10769	1.627400
10770	1.856000
10771	1.573600
10772	1.763000
10773	1.794500
10774	1.855000
10775	1.109400
10776	1.287000
10777	1.575600
10778	1.555200
10779	1.479600
10780	1.533600
10781	2.000700
10782	2.035600
10783	0.710000
10784	1.413400
10785	1.639400
10786	1.526000
10787	1.744200
10788	1.885600
10789	1.584300
10790	1.663600
10791	1.711400
10792	1.783200
10793	1.929500
10794	1.729900
10795	1.488000
10796	1.826900
10797	1.491300
10798	1.553300
10799	1.627700
10800	2.031800
10801	1.605700
10802	1.895600
10803	1.844200
10804	1.296500
10805	1.933100
10806	1.456700
10807	1.611600
10808	1.674200
10809	1.628000
10810	1.890100
10811	1.822600
10812	1.817900
10813	1.655900
10814	1.592800
10815	1.677500
10816	1.978600
10817	1.782300
10818	1.518100
10819	1.921600
10820	2.015100
10821	1.410200
10822	1.551500
10823	1.875000
10824	1.575500
10825	1.907700
10826	1.550000
10827	1.453200
10828	1.651500
10829	1.644200
10830	1.814300
10831	1.881800
10832	1.893800
10833	1.909800
10834	1.755700
10835	1.821100
10836	1.604200
10837	1.942500
10838	1.866200
10839	1.633300
10840	1.182000
10841	1.254800
10842	1.823600
10843	1.780300
10844	1.849600
10845	1.821000
10846	1.736400
10847	2.007600
10848	1.412100
10849	1.841300
10850	1.752300
10851	1.618100
10852	1.649000
10853	1.665800
10854	1.837500
10855	1.411300
10856	1.761900
10857	1.748100
10858	1.918900
10859	1.616800
10860	1.727400
10861	1.609600
10862	1.617600
10863	1.198800
10864	1.883400
10865	1.868000
10866	1.796300
10867	1.878600
10868	2.237200
10869	2.164200
10870	1.772100
10871	1.747400
10872	1.753400
10873	1.802800
10874	1.634700
10875	1.242100
10876	1.839400
10877	1.835800
10878	1.668600
10879	1.877000
10880	1.526100
10881	1.535400
10882	1.746800
10883	1.835800
10884	1.794200
10885	1.610400
10886	1.230100
10887	1.678800
10888	1.825400
10889	1.845300
10890	1.636800
10891	1.705100
10892	1.826400
10893	1.379100
10894	1.905900
10895	1.895400
10896	1.440400
10897	1.808700
10898	1.687200
10899	1.833700
10900	1.638200
10901	1.608900
10902	1.730100
10903	1.847200
10904	1.370000
10905	1.661700
10906	1.745900
10907	1.756900
10908	1.493300
10909	1.842100
10910	1.817900
10911	1.497400
10912	1.814800
10913	1.905900
10914	1.442300
10915	1.870600
10916	1.752900
10917	1.379400
10918	1.565600
10919	1.649200
10920	1.701700
10921	1.607800
10922	2.107200
10923	1.933700
10924	1.879700
10925	1.580200
10926	1.830500
10927	1.938700
10928	1.532000
10929	1.532700
10930	1.810300
10931	1.769900
10932	1.342500
10933	1.485200
10934	1.401800
10935	1.909500
10936	1.782400
10937	1.629700
10938	1.932800
10939	1.665300
10940	1.726400
10941	1.905700
10942	1.692900
10943	1.782000
10944	1.705000
10945	1.986800
10946	1.973800
10947	1.770200
10948	1.736700
10949	1.630300
10950	1.686100
10951	1.517300
10952	1.560400
10953	1.890300
10954	1.280200
10955	1.499500
10956	1.856300
10957	1.748400
10958	1.878600
10959	1.619400
10960	1.659600
10961	1.558300
10962	1.998200
10963	1.842800
10964	1.474500
10965	1.638300
10966	1.253200
10967	2.032400
10968	1.694700
10969	1.691200
10970	1.675400
10971	1.638400
10972	1.165700
10973	1.972900
10974	1.892400
10975	2.038300
10976	1.528600
10977	1.676400
10978	1.594400
10979	1.879300
10980	1.710400
10981	1.546600
10982	1.825800
10983	2.110500
10984	1.706800
10985	1.382000
10986	1.572100
10987	1.725300
10988	1.357000
10989	1.740800
10990	2.039700
10991	1.282400
10992	1.805100
10993	1.424400
10994	1.994200
10995	2.060800
10996	1.872800
10997	1.942700
10998	1.485600
10999	1.042900
11000	1.427200
11001	1.520500
11002	1.610700
11003	1.489200
11004	2.083300
11005	1.893200
11006	1.948500
11007	1.632000
11008	1.922100
11009	1.552900
11010	1.537300
11011	1.544000
11012	1.551500
11013	1.702500
11014	1.856800
11015	2.010100
11016	1.792100
11017	1.772800
11018	1.928700
11019	1.389400
11020	1.853900
11021	1.758600
11022	1.527000
11023	1.235600
11024	1.738600
11025	1.612700
11026	1.985500
11027	1.873700
11028	1.722200
11029	1.992600
11030	1.562400
11031	1.708200
11032	1.209800
11033	1.809200
11034	1.451900
11035	1.294600
11036	1.838200
11037	1.740400
11038	1.762900
11039	1.827400
11040	1.651000
11041	1.553400
11042	1.884700
11043	1.674400
11044	1.906000
11045	1.634100
11046	1.782400
11047	1.857000
11048	1.573700
11049	1.712600
11050	1.942700
11051	1.915900
11052	1.900100
11053	1.704400
11054	1.896200
11055	1.522800
11056	2.059300
11057	1.738700
11058	1.632200
11059	1.994200
11060	1.672200
11061	2.000500
11062	1.992600
11063	1.843700
11064	1.654900
11065	1.922800
11066	1.610100
11067	1.603500
11068	1.692600
11069	1.272000
11070	1.860900
11071	1.826500
11072	1.368700
11073	2.007900
11074	1.589800
11075	1.543100
11076	1.849300
11077	1.690800
11078	1.729300
11079	1.883800
11080	1.593500
11081	1.496300
11082	1.723500
11083	1.900200
11084	1.631100
11085	1.581100
11086	1.342900
11087	1.548700
11088	1.710000
11089	1.916100
11090	1.663600
11091	1.487300
11092	1.850000
11093	1.772900
11094	1.960600
11095	1.792200
11096	1.486200
11097	1.820100
11098	1.683500
11099	1.846500
11100	1.649700
11101	1.609200
11102	1.757900
11103	1.737900
11104	1.667200
11105	1.513800
11106	1.660900
11107	1.776700
11108	1.889900
11109	1.658600
11110	1.523800
11111	1.563900
11112	1.853100
11113	1.789700
11114	1.776300
11115	1.504300
11116	1.519900
11117	1.920500
11118	1.737500
11119	1.862700
11120	1.644900
11121	1.829400
11122	1.533500
11123	1.824600
11124	1.892200
11125	1.708500
11126	1.906000
11127	1.771900
11128	1.968400
11129	2.065400
11130	1.622600
11131	1.782400
11132	1.806500
11133	1.868600
11134	1.750400
11135	1.364800
11136	1.770300
11137	1.861500
11138	2.067000
11139	1.733200
11140	1.887900
11141	1.808400
11142	2.055100
11143	1.496200
11144	1.837800
11145	1.615600
11146	1.696000
11147	2.035800
11148	1.634300
11149	1.567300
11150	2.042300
11151	1.761000
11152	1.435800
11153	1.498700
11154	1.836900
11155	1.587600
11156	1.888800
11157	1.872500
11158	1.696300
11159	1.539900
11160	1.701700
11161	1.821600
11162	1.776500
11163	1.782000
11164	1.797800
11165	1.920400
11166	1.768900
11167	1.743300
11168	1.782900
11169	1.732100
11170	1.827900
11171	1.699000
11172	1.535600
11173	1.493200
11174	1.354000
11175	1.760500
11176	1.855300
11177	1.687200
11178	1.617900
11179	1.334900
11180	1.679900
11181	1.922200
11182	1.699500
11183	1.716700
11184	1.667400
11185	1.593800
11186	2.018400
11187	1.734600
11188	1.726900
11189	1.706700
11190	1.238500
11191	1.778000
11192	1.629900
11193	1.530900
11194	2.033000
11195	1.818100
11196	1.637600
11197	1.777600
11198	1.737000
11199	1.448500
11200	1.657900
11201	1.704200
11202	1.849800
11203	1.670200
11204	1.626700
11205	1.331900
11206	1.449200
11207	1.810200
11208	1.650700
11209	1.799300
11210	1.986100
11211	1.831100
11212	1.862100
11213	1.896200
11214	1.271600
11215	1.322500
11216	1.897800
11217	1.802900
11218	1.522300
11219	1.536900
11220	1.700000
11221	1.690500
11222	1.739600
11223	1.679000
11224	1.738100
11225	1.814600
11226	1.772100
11227	1.837900
11228	1.763400
11229	1.893100
11230	1.837600
11231	1.588900
11232	1.495400
11233	1.638800
11234	1.343500
11235	2.101200
11236	1.399100
11237	1.487600
11238	1.720100
11239	1.572800
11240	1.789100
11241	1.329100
11242	1.851600
11243	1.964400
11244	1.518300
11245	1.511300
11246	1.589900
11247	1.709600
11248	1.972400
11249	2.009100
11250	1.931400
11251	1.525300
11252	1.384100
11253	2.043000
11254	1.370200
11255	1.811100
11256	1.573300
11257	1.872000
11258	1.783200
11259	1.724100
11260	1.562200
11261	1.360000
11262	1.892200
11263	1.763400
11264	1.497500
