Step	Training Loss
19483	1.456800
19484	1.685700
19485	1.854900
19486	1.543000
19487	1.728800
19488	1.335500
19489	1.695300
19490	0.718900
19491	1.558800
19492	1.722500
19493	1.323700
19494	1.500400
19495	1.650300
19496	1.544000
19497	1.728400
19498	1.538300
19499	1.747200
19500	1.510200
19501	1.765900
19502	1.795500
19503	1.420700
19504	1.827000
19505	1.682000
19506	1.880600
19507	0.519700
19508	1.514500
19509	1.444200
19510	1.841500
19511	1.465600
19512	1.655000
19513	1.378000
19514	1.386700
19515	1.793300
19516	1.399500
19517	1.605900
19518	1.575100
19519	1.660300
19520	1.651700
19521	1.342900
19522	1.664800
19523	1.891800
19524	1.369900
19525	1.351000
19526	1.823900
19527	1.640700
19528	1.780800
19529	1.743900
19530	1.753900
19531	1.831800
19532	1.543600
19533	1.614100
19534	1.672300
19535	1.800100
19536	1.667600
19537	1.753600
19538	1.442500
19539	1.718500
19540	1.540500
19541	1.646200
19542	1.517000
19543	1.407100
19544	1.513200
19545	1.372700
19546	1.745100
19547	1.718800
19548	1.728100
19549	1.865100
19550	1.358600
19551	1.454300
19552	1.251200
19553	1.817200
19554	1.566600
19555	1.802300
19556	1.487400
19557	1.709400
19558	1.339200
19559	1.379300
19560	1.552000
19561	1.855000
19562	1.617000
19563	1.402500
19564	1.512700
19565	1.271900
19566	1.396300
19567	1.234500
19568	1.439200
19569	1.439500
19570	1.612300
19571	1.542000
19572	1.586200
19573	1.792400
19574	1.170000
19575	1.694300
19576	1.678700
19577	1.718900
19578	1.751600
19579	1.574900
19580	1.337400
19581	1.518800
19582	1.636400
19583	1.613200
19584	1.735400
19585	1.595900
19586	1.620500
19587	1.611100
19588	1.647800
19589	1.409400
19590	1.896100
19591	1.663400
19592	1.254500
19593	1.565700
19594	1.783600
19595	1.621300
19596	1.707600
19597	1.505900
19598	1.731400
19599	1.797200
19600	0.726500
19601	1.788100
19602	1.493700
19603	1.652000
19604	1.047000
19605	1.923900
19606	1.335100
19607	1.566300
19608	1.673500
19609	1.775200
19610	1.841700
19611	1.583300
19612	1.460700
19613	1.653100
19614	1.400400
19615	1.740800
19616	1.255600
19617	1.483200
19618	1.670300
19619	1.693900
19620	1.894300
19621	1.764400
19622	1.046800
19623	1.715700
19624	1.626900
19625	1.129400
19626	1.805600
19627	1.599200
19628	1.780000
19629	1.535900
19630	1.690200
19631	1.708400
19632	1.477700
19633	1.622300
19634	1.603600
19635	1.790600
19636	1.055500
19637	1.938600
19638	1.655900
19639	1.819100
19640	1.261500
19641	1.705800
19642	1.635300
19643	1.893400
19644	1.283600
19645	1.044100
19646	1.605300
19647	1.435200
19648	1.990500
19649	0.986400
19650	1.680300
19651	1.505000
19652	1.545000
19653	1.607600
19654	1.907500
19655	1.643400
19656	1.590200
19657	1.660500
19658	1.608400
19659	1.726800
19660	1.701900
19661	1.559200
19662	1.907400
19663	1.450800
19664	1.538700
19665	1.733200
19666	1.517000
19667	1.430700
19668	1.319400
19669	1.670700
19670	1.671200
19671	1.553600
19672	1.683000
19673	1.568700
19674	0.966300
19675	1.606700
19676	1.848000
19677	1.218600
19678	1.333500
19679	1.877900
19680	1.475900
19681	1.490700
19682	1.526100
19683	1.268400
19684	1.644800
19685	1.519700
19686	1.658400
19687	1.513400
19688	1.844600
19689	1.466600
19690	1.639800
19691	1.689400
19692	1.338800
19693	1.884200
19694	1.845400
19695	1.813900
19696	1.843500
19697	1.384300
19698	1.802500
19699	1.800500
19700	1.872600
19701	1.760500
19702	1.395600
19703	1.637500
19704	1.754700
19705	1.672400
19706	1.473200
19707	1.637200
19708	1.320300
19709	1.279400
19710	1.544800
19711	1.442400
19712	1.315100
19713	1.641600
19714	1.795600
19715	1.221900
19716	1.440500
19717	1.512900
19718	1.368800
19719	1.414400
19720	1.660900
19721	1.642300
19722	1.556400
19723	1.628600
19724	1.681100
19725	1.637400
19726	1.537700
19727	1.467800
19728	1.742000
19729	1.868200
19730	1.376600
19731	1.534000
19732	1.179100
19733	1.644800
19734	1.592800
19735	1.744600
19736	1.132700
19737	1.812100
19738	1.139200
19739	1.285200
19740	1.766100
19741	1.327000
19742	1.754900
19743	1.762500
19744	1.521800
19745	1.499500
19746	1.479500
19747	1.342500
19748	1.638800
19749	1.446400
19750	1.471400
19751	1.834100
19752	1.116200
19753	1.533700
19754	1.484800
19755	1.385500
19756	1.623700
19757	1.339600
19758	1.634500
19759	1.633800
19760	1.516300
19761	1.678700
19762	1.013000
19763	1.643900
19764	1.563200
19765	1.705600
19766	1.947500
19767	1.361900
19768	1.737000
19769	1.385700
19770	1.753400
19771	1.261300
19772	1.581400
19773	1.360200
19774	1.557600
19775	1.562700
19776	1.516700
19777	1.912300
19778	1.624300
19779	1.866100
19780	1.535600
19781	1.247900
19782	1.591500
19783	1.506000
19784	1.575400
19785	1.558500
19786	1.608900
19787	1.256300
19788	1.030800
19789	1.662000
19790	1.407500
19791	1.604000
19792	1.697900
19793	1.493900
19794	1.932300
19795	1.197900
19796	1.094700
19797	1.964900
19798	1.489800
19799	1.441600
19800	1.570000
19801	1.880500
19802	1.805700
19803	1.914900
19804	1.730900
19805	1.479200
19806	1.582600
19807	1.667600
19808	1.990200
19809	1.479700
19810	1.364300
19811	1.645500
19812	1.905300
19813	1.879200
19814	1.534500
19815	1.579800
19816	1.233000
19817	1.668000
19818	1.695600
19819	1.751900
19820	1.272700
19821	2.009600
19822	1.952200
19823	1.627900
19824	1.522300
19825	1.441500
19826	1.436400
19827	1.406200
19828	1.858500
19829	1.600300
19830	1.367900
19831	1.548700
19832	1.143600
19833	1.823600
19834	1.773200
19835	1.714800
19836	1.538000
19837	1.430000
19838	1.430100
19839	1.219700
19840	1.512700
19841	1.505400
19842	1.154400
19843	1.172900
19844	1.691300
19845	1.693800
19846	1.884400
19847	2.093800
19848	0.812900
19849	1.884200
19850	1.397600
19851	1.548300
19852	1.627200
19853	1.522800
19854	1.741100
19855	1.788300
19856	1.592800
19857	1.832900
19858	1.743100
19859	1.290400
19860	1.728300
19861	1.491400
19862	1.691900
19863	1.613900
19864	1.641300
19865	1.522200
19866	1.917900
19867	1.406600
19868	1.647500
19869	1.520400
19870	1.703600
19871	1.674700
19872	1.292200
19873	1.637400
19874	1.647300
19875	1.555100
19876	1.473600
19877	1.589900
19878	1.115400
19879	1.524300
19880	1.101100
19881	1.706800
19882	1.481600
19883	1.085100
19884	1.631500
19885	1.741000
19886	1.674500
19887	1.079000
19888	1.033900
19889	1.711600
19890	1.885200
19891	1.972100
19892	1.824500
19893	1.714200
19894	1.478500
19895	1.563600
19896	1.838100
19897	1.881200
19898	1.222600
19899	1.537100
19900	1.602500
19901	1.549900
19902	1.053500
19903	1.474200
19904	1.491600
19905	1.628900
19906	1.818700
19907	1.565700
19908	1.196900
19909	1.524200
19910	1.708400
19911	1.718100
19912	1.825500
19913	1.359700
19914	1.765300
19915	1.308700
19916	1.838600
19917	1.438600
19918	1.500100
19919	1.599600
19920	1.777300
19921	1.626800
19922	1.856800
19923	1.884200
19924	1.352400
19925	1.348700
19926	1.664500
19927	1.485800
19928	1.808600
19929	1.393300
19930	1.663400
19931	1.356500
19932	1.811800
19933	1.464300
19934	1.465400
19935	1.370700
19936	1.775600
19937	1.508500
19938	1.708500
19939	1.682000
19940	1.671200
19941	1.559500
19942	1.408600
19943	1.661100
19944	1.567000
19945	1.756200
19946	1.119700
19947	1.790400
19948	1.427800
19949	1.576400
19950	1.552500
19951	1.827900
19952	1.271200
19953	1.268200
19954	1.767400
19955	1.344400
19956	1.493700
19957	2.023700
19958	1.770200
19959	1.458400
19960	1.527500
19961	1.605400
19962	1.420300
19963	1.401200
19964	1.644500
19965	1.535800
19966	1.501500
19967	1.660600
19968	1.540000
19969	1.311400
19970	1.827300
19971	1.468800
19972	1.686100
19973	1.785100
19974	1.392600
19975	1.892400
19976	1.500800
19977	1.588300
19978	1.482000
19979	1.643200
19980	1.580900
19981	1.197900
19982	1.642500
19983	1.160300
19984	1.301000
19985	1.497900
19986	1.612500
19987	1.478100
19988	1.517100
19989	1.667400
19990	1.725000
19991	1.716800
19992	1.532400
19993	1.844100
19994	1.967100
19995	1.852300
19996	1.392900
19997	1.501200
19998	1.330500
19999	1.669400
20000	1.461500
20001	1.545500
20002	1.594000
20003	1.552300
20004	1.442900
20005	1.730100
20006	1.776700
20007	1.608400
20008	1.694500
20009	1.741500
20010	1.693200
20011	1.066200
20012	1.420000
20013	1.710400
20014	1.212500
20015	1.874500
20016	1.973500
20017	1.384600
20018	1.921300
20019	1.297200
20020	1.505400
20021	1.798800
20022	1.677900
20023	1.605300
20024	1.381600
20025	1.647800
20026	1.635900
20027	1.696600
20028	1.555900
20029	1.465500
20030	1.788300
20031	1.425700
20032	1.785100
20033	1.050900
20034	1.765900
20035	1.654300
20036	1.554900
20037	1.452400
20038	1.669200
20039	1.571000
20040	1.661400
20041	1.472200
20042	1.845100
20043	1.884600
20044	1.656100
20045	1.579500
20046	1.955800
20047	1.750700
20048	1.878600
20049	1.866400
20050	1.594200
20051	1.568600
20052	1.381500
20053	1.087500
20054	1.830500
20055	1.647700
20056	1.688400
20057	1.273000
20058	1.497900
20059	1.524500
20060	1.659600
20061	1.733800
20062	1.552300
20063	1.717400
20064	1.491500
20065	1.798800
20066	1.509800
20067	1.842200
20068	1.480600
20069	1.209100
20070	1.506700
20071	1.677900
20072	1.618500
20073	1.168300
20074	1.447300
20075	1.514400
20076	1.761500
20077	1.426600
20078	1.734200
20079	1.856900
20080	1.410600
20081	1.662400
20082	1.751800
20083	1.451200
20084	1.533800
20085	1.279300
20086	1.606400
20087	1.572000
20088	1.403300
20089	1.603500
20090	1.635100
20091	1.221000
20092	1.438600
20093	1.386900
20094	1.666100
20095	1.690500
20096	1.526600
20097	1.239200
20098	2.017900
20099	1.707500
20100	1.595500
20101	1.656600
20102	1.461900
20103	1.924600
20104	1.632600
20105	1.381800
20106	1.515900
20107	1.556200
20108	1.395700
20109	1.653600
20110	1.883100
20111	1.537600
20112	1.544100
20113	1.509100
20114	1.438300
20115	1.638100
20116	1.229900
20117	1.689200
20118	1.486400
20119	0.678100
20120	1.512600
20121	1.529100
20122	1.709600
20123	1.426300
20124	1.501600
20125	1.427100
20126	1.200800
20127	1.631600
20128	1.591800
20129	2.028200
20130	1.601500
20131	1.379000
20132	1.477700
20133	1.684500
20134	1.378100
20135	2.007600
20136	1.878900
20137	1.580500
20138	1.726800
20139	1.546000
20140	1.463900
20141	1.452700
20142	1.427800
20143	1.363900
20144	1.383900
20145	1.999500
20146	1.240500
20147	1.661700
20148	1.630900
20149	1.542500
20150	1.541000
20151	1.479700
20152	1.738900
20153	1.490300
20154	1.034200
20155	1.254700
20156	1.582100
20157	1.986100
20158	1.630500
20159	1.647800
20160	1.228200
20161	1.493500
20162	2.058400
20163	1.526000
20164	1.765500
20165	1.723500
20166	1.334900
20167	1.762500
20168	1.149200
20169	1.840500
20170	1.845500
20171	1.461500
20172	1.647600
20173	1.674600
20174	1.704000
20175	1.534300
20176	0.853800
20177	1.568500
20178	1.310100
20179	1.385500
20180	1.384900
20181	1.763100
20182	1.893200
20183	1.901100
20184	1.587700
20185	1.313200
20186	1.658800
20187	1.614000
20188	1.610600
20189	1.568800
20190	1.294900
20191	1.742600
20192	1.507200
20193	1.543500
20194	1.719600
20195	1.657100
20196	1.569900
20197	1.632500
20198	1.423900
20199	1.632100
20200	1.236400
20201	1.459000
20202	1.400400
20203	1.540600
20204	1.510000
20205	1.444600
20206	1.156300
20207	1.819000
20208	1.587700
20209	1.451700
20210	1.675600
20211	1.132400
20212	1.296100
20213	1.614200
20214	1.657700
20215	1.518300
20216	1.680300
20217	1.250400
20218	1.391700
20219	1.637300
20220	1.500900
20221	1.393800
20222	1.282200
20223	1.658400
20224	1.633000
20225	1.565400
20226	1.650300
20227	1.413600
20228	1.381800
20229	1.520300
20230	1.458400
20231	1.604100
20232	1.779400
20233	1.108900
20234	1.589900
20235	1.634200
20236	1.560800
20237	1.742900
20238	1.407200
20239	1.348700
20240	1.832100
20241	1.652900
20242	1.713000
20243	1.245700
20244	1.396800
20245	1.851400
20246	1.902600
20247	1.642700
20248	1.513800
20249	1.395000
20250	1.280500
20251	1.842700
20252	1.747200
20253	1.544300
20254	2.164400
20255	1.916300
20256	1.762200
20257	1.521500
20258	1.651300
20259	1.902600
20260	1.652700
20261	1.292000
20262	1.480700
20263	2.030600
20264	1.643400
20265	1.417400
20266	1.532200
20267	1.174300
20268	1.633500
20269	1.334400
20270	1.218400
20271	1.827800
20272	1.678000
20273	1.583800
20274	1.771900
20275	1.717200
20276	1.746000
20277	1.386900
20278	1.598100
20279	1.607800
20280	1.584100
20281	1.323400
20282	1.675700
20283	1.942100
20284	1.788300
20285	1.592900
20286	1.715300
20287	1.859900
20288	1.467300
20289	1.528200
20290	1.879500
20291	1.517400
20292	1.589900
20293	1.403700
20294	1.606400
20295	1.681900
20296	1.713200
20297	1.589500
20298	2.021500
20299	1.627800
20300	1.191700
20301	0.925400
20302	1.748200
20303	1.408700
20304	1.817100
20305	1.778400
20306	1.654300
20307	1.359100
20308	1.461200
20309	1.590600
20310	1.878900
20311	1.421000
20312	1.680700
20313	1.783900
20314	1.883600
20315	1.769500
20316	1.198500
20317	1.946600
20318	1.664100
20319	1.318400
20320	1.255800
20321	1.646100
20322	1.384300
20323	1.290200
20324	1.692900
20325	1.618200
20326	1.673600
20327	1.733000
20328	1.517200
20329	1.098000
20330	1.610700
20331	1.700400
20332	1.374900
20333	1.641900
20334	1.893400
20335	1.810600
20336	1.335900
20337	1.570100
20338	1.758700
20339	1.862000
20340	1.411800
20341	1.532100
20342	1.528700
20343	1.708700
20344	1.643700
20345	1.928700
20346	1.619200
20347	1.123500
20348	1.577500
20349	1.700400
20350	1.635100
20351	1.773600
20352	1.608900
20353	1.095000
20354	0.960700
20355	1.557000
20356	1.519400
20357	1.708100
20358	1.535900
20359	1.655800
20360	1.652400
20361	1.407800
20362	1.346000
20363	1.766600
20364	1.514700
20365	1.645500
20366	1.358600
20367	1.777300
20368	1.681400
20369	1.791100
20370	1.553200
20371	1.679200
20372	1.778000
20373	1.906900
20374	1.469600
20375	1.367000
20376	1.566900
20377	1.622900
20378	1.247500
20379	1.562600
20380	1.019800
20381	1.595600
20382	1.397800
20383	1.752500
20384	1.546900
20385	1.419900
20386	1.619100
20387	1.865600
20388	1.293900
20389	1.838200
20390	1.883100
20391	1.873800
20392	1.670600
20393	1.630600
20394	1.703100
20395	1.131100
20396	1.797900
20397	1.736300
20398	1.688400
20399	0.843600
20400	1.518500
20401	1.177800
20402	1.646100
20403	1.506200
20404	1.463000
20405	1.467300
20406	1.617000
20407	1.744300
20408	1.766500
20409	1.875300
20410	1.202200
20411	1.584700
20412	1.669700
20413	1.701500
20414	1.422200
20415	1.631300
20416	1.584900
20417	1.716400
20418	1.011200
20419	1.296600
20420	1.598400
20421	1.727100
20422	1.412100
20423	1.405900
20424	1.887800
20425	1.595400
20426	1.403200
20427	1.616700
20428	1.448400
20429	1.672600
20430	1.626000
20431	1.668100
20432	1.733400
20433	1.724400
20434	1.753700
20435	1.739500
20436	1.671200
20437	1.762900
20438	1.671000
20439	1.554700
20440	1.116200
20441	1.547800
20442	1.548600
20443	1.076100
20444	2.038900
20445	1.701200
20446	1.719100
20447	1.311400
20448	1.624000
20449	2.067300
20450	1.596500
20451	1.859900
20452	1.566300
20453	2.015500
20454	1.389300
20455	1.490300
20456	1.766000
20457	0.782700
20458	1.858700
20459	1.482400
20460	1.336900
20461	1.562900
20462	1.189300
20463	1.673100
20464	1.642400
20465	2.047500
20466	1.496900
20467	1.497600
20468	1.473300
20469	1.693800
20470	1.869900
20471	1.542200
20472	1.356800
20473	1.595900
20474	1.692900
20475	1.824100
20476	1.626000
20477	1.569900
20478	0.858700
20479	1.888400
20480	1.293700
20481	1.087100
20482	1.301700
20483	1.494900
20484	1.408300
20485	1.470200
20486	1.624000
20487	1.147100
20488	1.644600
20489	1.533100
20490	1.711900
20491	1.301500
20492	1.441200
20493	1.575700
20494	1.143900
20495	1.250800
20496	1.574700
20497	1.663100
20498	1.410900
20499	1.816300
20500	1.888600
20501	1.318400
20502	1.721100
20503	1.856600
20504	1.773300
20505	1.657300
20506	1.898900
20507	1.457000
20508	1.352300
20509	1.394800
20510	1.544800
20511	1.725300
20512	1.088300
20513	1.695700
20514	1.847300
20515	1.685000
20516	1.506700
20517	1.825700
20518	1.343500
20519	1.656400
20520	1.923200
20521	1.378000
20522	1.542900
20523	1.649100
20524	1.750300
20525	1.718600
20526	1.456700
20527	1.336900
20528	1.538900
20529	1.416900
20530	1.380400
20531	1.837900
20532	1.661100
20533	1.595100
20534	1.702300
20535	1.613500
20536	1.522500
20537	1.761400
20538	1.711500
20539	1.176500
20540	1.779900
20541	1.513200
20542	1.869400
20543	1.545300
20544	1.743000
20545	1.626100
20546	1.723000
20547	1.948500
20548	1.682500
20549	1.524900
20550	1.732900
20551	1.550600
20552	1.673700
20553	1.208400
20554	1.650400
20555	1.318400
20556	1.580200
20557	1.425400
20558	1.668300
20559	1.734400
20560	1.434500
20561	1.621300
20562	1.986400
20563	1.751900
20564	1.719700
20565	1.454800
20566	1.821500
20567	1.373800
20568	1.808100
20569	1.583300
20570	1.535800
20571	1.487300
20572	1.117200
20573	1.807800
20574	1.361100
20575	1.387200
20576	1.611900
20577	1.193200
20578	1.843200
20579	1.607300
20580	1.715100
20581	1.534500
20582	1.833500
20583	1.676700
20584	1.672700
20585	1.271100
20586	1.267600
20587	1.310500
20588	1.659500
20589	1.265100
20590	1.603900
20591	1.170200
20592	1.072800
20593	1.612500
20594	1.184000
20595	1.475500
20596	1.787500
20597	1.775900
20598	1.589500
20599	1.269700
20600	1.438800
20601	1.270100
20602	1.539200
20603	1.602300
20604	1.744300
20605	1.907800
20606	1.610100
20607	1.489500
20608	1.553300
20609	1.567100
20610	1.572700
20611	1.686200
20612	1.360200
20613	1.530700
20614	1.493000
20615	1.598100
20616	1.494500
20617	1.617800
20618	1.797800
20619	1.820800
20620	1.549700
20621	1.320400
20622	1.615100
20623	1.275100
20624	1.319700
20625	1.469300
20626	1.357600
20627	1.650800
20628	1.631000
20629	1.870500
20630	1.748500
20631	1.509900
20632	1.470000
20633	1.497900
20634	1.965300
20635	1.782300
20636	1.565000
20637	1.687900
20638	1.649300
20639	1.662400
20640	2.000700
20641	1.551400
20642	1.997800
20643	1.638300
20644	1.519700
20645	1.640000
20646	1.748300
20647	1.477700
20648	1.236800
20649	1.680200
20650	1.524100
20651	1.554600
20652	1.943000
20653	1.385100
20654	1.509400
20655	1.793400
20656	1.378600
20657	1.419700
20658	1.240200
20659	1.644400
20660	1.655800
20661	1.807200
20662	1.653700
20663	1.451900
20664	1.637800
20665	1.559400
20666	1.513100
20667	1.697200
20668	1.547200
20669	0.751500
20670	1.466200
20671	1.731600
20672	1.821100
20673	1.572000
20674	1.832600
20675	1.889600
20676	1.502000
20677	1.916100
20678	1.475700
20679	1.624300
20680	1.694200
20681	1.476400
20682	1.370600
20683	1.175500
20684	1.791100
20685	1.685600
20686	1.814000
20687	1.698800
20688	1.701600
20689	1.574400
20690	1.571600
20691	1.591600
20692	1.775600
20693	1.682100
20694	1.314600
20695	1.431800
20696	1.624200
20697	1.744100
20698	1.407400
20699	1.601900
20700	1.735600
20701	1.681300
20702	1.872300
20703	1.467700
20704	1.461800
20705	1.539700
20706	1.882700
20707	1.756100
20708	1.835100
20709	1.826500
20710	1.767700
20711	1.725800
20712	1.375100
20713	1.008800
20714	0.954900
20715	1.599300
20716	1.842900
20717	1.629000
20718	1.438800
20719	1.712700
20720	1.580300
20721	1.621100
20722	1.567800
20723	1.529100
20724	1.716500
20725	1.731900
20726	1.678300
20727	1.920600
20728	1.678200
20729	1.470900
20730	1.898600
20731	1.692000
20732	1.247300
20733	1.817100
20734	1.649800
20735	1.603700
20736	1.481400
20737	1.478900
20738	1.545600
20739	1.415500
20740	1.425300
20741	1.556300
20742	1.708600
20743	1.631100
20744	1.786700
20745	1.613200
20746	1.497800
20747	0.986400
20748	1.583500
20749	1.932700
20750	1.444700
20751	1.609200
20752	1.506700
20753	1.552200
20754	1.502200
20755	1.415600
20756	1.632100
20757	1.675400
20758	1.917700
20759	1.519900
20760	1.647900
20761	1.600600
20762	1.166700
20763	1.868300
20764	1.679900
20765	1.500800
20766	1.352200
20767	1.576100
20768	1.562700
20769	1.794200
20770	1.743100
20771	1.653300
20772	1.661200
20773	1.664900
20774	1.787900
20775	1.628400
20776	1.830700
20777	1.439300
20778	1.930000
20779	1.679700
20780	1.680700
20781	1.575800
20782	1.644000
20783	1.797700
20784	1.517600
20785	1.364300
20786	1.623700
20787	1.605200
20788	1.432400
20789	1.368800
20790	1.228300
20791	1.809600
20792	1.360300
20793	1.745500
20794	1.654200
20795	1.789500
20796	1.437200
20797	1.659700
20798	1.563000
20799	1.403400
20800	1.691600
20801	1.522600
20802	1.342400
20803	1.696900
20804	1.418600
20805	1.268200
20806	1.884800
20807	1.435500
20808	1.585300
20809	1.486700
20810	0.952000
20811	1.626000
20812	1.839900
20813	1.632700
20814	1.880900
20815	1.550200
20816	1.827400
20817	1.549400
20818	1.845600
20819	1.690700
20820	1.521300
20821	1.592800
20822	1.585200
20823	1.523900
20824	1.489700
20825	1.416000
20826	1.915500
20827	1.824300
20828	1.583700
20829	1.072800
20830	1.220200
20831	1.602700
20832	1.727600
20833	1.738800
20834	1.430600
20835	1.132600
20836	1.578300
20837	1.471400
20838	1.841200
20839	1.610200
20840	1.501100
20841	1.589300
20842	1.852800
20843	1.456100
20844	1.835400
20845	1.674200
20846	1.438600
20847	1.330900
20848	1.765200
20849	1.036800
20850	1.608600
20851	1.703900
20852	1.593300
20853	1.300200
20854	1.809400
20855	1.704400
20856	1.564200
20857	1.698500
20858	1.637300
20859	1.495500
20860	1.413500
20861	1.819400
20862	1.482000
20863	1.491600
20864	1.940700
20865	1.681800
20866	1.572900
20867	1.724900
20868	1.674500
20869	1.507500
20870	1.810300
20871	1.438500
20872	1.112400
20873	1.783100
20874	1.707000
20875	2.105200
20876	1.542000
20877	1.299800
20878	1.547200
20879	1.481900
20880	1.666100
20881	1.448700
20882	1.826300
20883	1.701500
20884	1.667600
20885	1.550600
20886	1.163400
20887	1.477000
20888	1.608400
20889	1.891400
20890	1.585900
20891	1.352600
20892	1.542200
20893	1.381100
20894	1.448400
20895	1.652800
20896	1.434500
20897	1.760600
20898	0.962400
20899	1.399200
20900	1.812600
20901	1.200200
20902	1.281600
20903	1.622300
20904	1.263700
20905	1.529500
20906	1.491300
20907	1.643800
20908	1.678600
20909	1.515200
20910	1.139900
20911	1.443500
20912	1.466000
20913	1.385700
20914	2.095200
20915	1.468500
20916	2.011200
20917	1.789600
20918	1.695200
20919	1.567500
20920	1.748400
20921	1.566600
20922	1.693200
20923	1.166200
20924	1.754700
20925	1.254100
20926	1.217800
20927	1.739400
20928	1.779400
20929	1.835100
20930	1.663000
20931	1.371200
20932	1.097800
20933	1.806100
20934	1.710700
20935	1.839600
20936	1.948100
20937	1.348200
20938	1.502700
20939	1.613500
20940	1.861700
20941	1.558600
20942	1.388200
20943	1.390400
20944	1.697700
20945	1.233600
20946	1.624000
20947	1.604500
20948	1.433200
20949	1.547600
20950	1.788400
20951	1.652600
20952	1.568500
20953	1.447900
20954	1.686600
20955	1.466900
20956	1.834300
20957	1.812500
20958	1.500500
20959	1.631800
20960	1.344700
20961	1.650300
20962	1.578700
20963	1.628900
20964	1.611700
20965	1.459100
20966	1.658000
20967	1.408700
20968	1.483400
20969	1.590900
20970	1.626400
20971	2.058000
20972	1.244000
20973	1.369900
20974	1.489600
20975	1.699900
20976	1.693400
20977	1.635500
20978	1.661100
20979	1.443800
20980	1.792000
20981	1.306400
20982	1.380200
20983	1.320000
20984	2.070000
20985	1.572600
20986	1.704500
20987	1.761400
20988	1.648100
20989	1.653100
20990	1.568800
20991	1.778700
20992	1.795800
20993	1.233100
20994	1.524200
20995	1.349200
20996	1.630600
20997	1.690700
20998	1.613700
20999	1.674100
21000	1.362500
21001	1.688500
21002	1.637800
21003	1.598700
21004	1.444500
21005	1.587300
21006	1.696600
21007	1.772700
21008	1.563500
21009	1.605500
21010	1.599500
21011	1.552400
21012	1.814500
21013	1.691100
21014	1.818400
21015	1.566600
21016	1.500200
21017	1.311900
21018	1.680100
21019	1.798400
21020	1.664200
21021	1.706000
21022	1.653700
21023	1.531600
21024	1.461600
21025	1.225200
21026	1.216900
21027	1.410700
21028	1.416000
21029	1.310400
21030	1.393600
21031	1.570100
21032	1.682400
21033	1.556800
21034	1.627500
21035	1.469700
21036	1.794700
21037	0.935500
21038	1.602000
21039	1.578900
21040	1.704500
21041	1.666200
21042	1.468700
21043	1.695000
21044	1.757200
21045	1.308200
21046	1.849800
21047	1.295400
21048	1.673600
21049	1.805600
21050	1.469000
21051	1.657700
21052	1.788200
21053	1.455600
21054	1.678600
21055	1.649900
21056	1.732800
21057	1.530600
21058	1.416600
21059	1.325700
21060	1.550700
21061	1.578300
21062	1.207100
21063	1.644900
21064	1.730400
21065	1.516100
21066	1.261400
21067	1.667200
21068	1.630900
21069	1.508000
21070	1.589700
21071	1.164900
21072	1.463500
21073	1.355500
21074	1.809600
21075	1.834400
21076	1.614300
21077	1.620300
21078	1.110500
21079	1.783200
21080	1.928700
21081	1.563200
21082	1.793400
21083	1.508100
21084	1.709200
21085	1.718500
21086	1.234600
21087	1.409000
21088	1.429900
21089	1.818700
21090	1.644600
21091	1.712800
21092	1.583300
21093	1.510300
21094	1.566500
21095	1.584300
21096	1.482200
21097	1.475800
21098	1.581600
21099	1.604600
21100	1.630400
21101	1.950100
21102	1.729000
21103	1.348500
21104	1.744300
21105	1.712100
21106	1.763800
21107	1.791000
21108	1.505300
21109	1.545000
21110	1.616800
21111	1.559000
21112	1.495300
21113	1.507500
21114	1.476500
21115	1.763400
21116	1.710700
21117	1.425700
21118	1.712100
21119	1.418900
21120	1.508700
21121	2.044200
21122	1.848600
21123	1.491700
21124	1.838200
21125	1.349100
21126	1.434500
21127	1.845400
21128	1.692700
21129	1.822800
21130	1.618000
21131	1.918200
21132	1.464400
21133	1.552500
21134	1.430000
21135	1.295400
21136	1.475700
21137	1.692700
21138	1.895000
21139	1.599600
21140	1.277700
21141	1.063800
21142	1.756300
21143	1.566800
21144	1.418600
21145	1.332800
21146	1.414100
21147	1.887700
21148	1.690000
21149	1.513200
21150	1.745200
21151	1.257300
21152	1.750600
21153	1.748800
21154	1.085200
21155	1.543200
21156	1.743100
21157	1.699600
21158	1.814100
21159	1.209900
21160	1.646300
21161	1.587100
21162	1.803100
21163	1.453400
21164	1.665800
21165	1.738800
21166	1.685100
21167	1.386000
21168	1.388100
21169	1.962300
21170	1.937500
21171	1.429700
21172	1.550100
21173	1.479200
21174	1.654400
21175	1.642300
21176	1.466100
21177	1.386300
21178	1.723900
21179	1.478400
21180	1.412700
21181	1.771200
21182	1.787500
21183	1.344900
21184	1.587100
21185	1.749300
21186	1.531000
21187	1.490100
21188	1.895800
21189	1.889800
21190	1.511700
21191	1.710100
21192	1.601100
21193	1.506300
21194	1.661800
21195	1.160200
21196	1.909100
21197	1.409300
21198	1.433000
21199	0.990700
21200	1.921500
21201	1.754300
21202	1.873800
21203	1.736600
21204	1.794100
21205	1.548100
21206	1.839400
21207	1.811200
21208	1.670500
21209	1.409400
21210	1.586300
21211	1.800800
21212	1.412800
21213	1.477600
21214	1.544500
21215	1.494400
21216	1.615500
21217	1.796400
21218	1.855600
21219	1.266600
21220	1.673600
21221	1.636300
21222	1.271600
21223	1.391000
21224	1.873200
21225	1.705300
21226	1.671300
21227	1.682000
21228	1.916000
21229	1.552100
21230	1.628400
